time,score,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2017-01-06 09:43:00,0.36727848364007365,-0.3614999999999995,9955.6685,9999.6385,0.8335978556200799,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,3.391499999999999,3,2
2017-01-06 09:44:00,0.3598816502437226,-2.5804999999999993,9995.6095,9997.4195,1.1321605518221276,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:45:00,0.3516244195616671,-2.5804999999999993,9995.6095,9997.4195,1.0663860819735442,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:46:00,0.3417867276945766,-2.5804999999999993,9995.6095,9997.4195,1.0078083391128219,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:47:00,0.3322787713363204,-2.5804999999999993,9995.6095,9997.4195,0.9553115530356671,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:48:00,0.32487515570641645,-2.5804999999999993,9995.6095,9997.4195,0.9079984481299005,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:49:00,0.3219576253622191,-2.5804999999999993,9995.6095,9997.4195,0.8651394523977476,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:50:00,0.3233254204429815,-2.5804999999999993,9995.6095,9997.4195,0.8261353914167622,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:51:00,0.3254689290919008,-2.5804999999999993,9995.6095,9997.4195,0.7904896838286617,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:52:00,0.3282628589676835,-2.5804999999999993,9995.6095,9997.4195,0.7577873396949468,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:53:00,0.326492991991738,-2.5804999999999993,9995.6095,9997.4195,0.7276789017584702,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:54:00,0.32396978910866986,-2.5804999999999993,9995.6095,9997.4195,0.6998680271767981,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:55:00,0.3196050001372597,-2.5804999999999993,9995.6095,9997.4195,0.6741017842084597,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:56:00,0.3138361883149413,-2.5804999999999993,9995.6095,9997.4195,0.6501629971682236,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:57:00,0.3082134950129607,-2.5804999999999993,9995.6095,9997.4195,0.6278641533211146,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:58:00,0.3029034510633484,-2.5804999999999993,9995.6095,9997.4195,0.6070425127671828,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 09:59:00,0.2980916124983259,-2.5804999999999993,9995.6095,9997.4195,0.5875561534808182,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:00:00,0.2937877636021903,-2.5804999999999993,9995.6095,9997.4195,0.5692807496092888,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:01:00,0.2892308202386776,-2.5804999999999993,9995.6095,9997.4195,0.5521069293872612,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:02:00,0.28494549562438576,-2.5804999999999993,9995.6095,9997.4195,0.5359380946982245,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:03:00,0.2807483842819873,-2.5804999999999993,9995.6095,9997.4195,0.5206886109448954,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:04:00,0.27673359965453065,-2.5804999999999993,9995.6095,9997.4195,0.5062822959525407,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:05:00,0.2728664624124219,-2.5804999999999993,9995.6095,9997.4195,0.4926511518719097,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:06:00,0.2695185267697618,-2.5804999999999993,9995.6095,9997.4195,0.47973429572342824,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:07:00,0.2668859375037411,-2.5804999999999993,9995.6095,9997.4195,0.46747705323481037,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:08:00,0.26427242952083707,-2.5804999999999993,9995.6095,9997.4195,0.45583018762854965,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:09:00,0.261719073468023,-2.5804999999999993,9995.6095,9997.4195,0.4447492404977318,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:10:00,0.2590210547506865,-2.5804999999999993,9995.6095,9997.4195,0.43419396622689366,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:11:00,0.25600268883958954,-2.5804999999999993,9995.6095,9997.4195,0.4241278448371706,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:12:00,0.2530594430584379,-2.5804999999999993,9995.6095,9997.4195,0.4145176608633681,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:13:00,0.25016751494774603,-2.5804999999999993,9995.6095,9997.4195,0.4053331380577277,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:14:00,0.2473905209946972,-2.5804999999999993,9995.6095,9997.4195,0.39654662147768194,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:15:00,0.24469092202164736,-2.5804999999999993,9995.6095,9997.4195,0.3881327999424033,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:16:00,0.24216702459065523,-2.5804999999999993,9995.6095,9997.4195,0.3800684630047059,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:17:00,0.24000155415683863,-2.5804999999999993,9995.6095,9997.4195,0.37233228753467196,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:18:00,0.23894211281223693,-2.5804999999999993,9995.6095,9997.4195,0.36490464979133763,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:19:00,0.24036857826989858,-2.5804999999999993,9995.6095,9997.4195,0.3577674595019598,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:20:00,0.24159746426287362,-2.5804999999999993,9995.6095,9997.4195,0.3509040130009187,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:21:00,0.24172914151143013,-2.5804999999999993,9995.6095,9997.4195,0.34429886292294104,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:22:00,0.24180556317511837,-2.5804999999999993,9995.6095,9997.4195,0.33793770231459963,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:23:00,0.24108219105530934,-2.5804999999999993,9995.6095,9997.4195,0.331807261337217,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:24:00,0.23981001759431925,-2.5804999999999993,9995.6095,9997.4195,0.32589521499404045,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:25:00,0.23856448573350209,-2.5804999999999993,9995.6095,9997.4195,0.3201901005334951,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:26:00,0.23746443851201696,-2.5804999999999993,9995.6095,9997.4195,0.31468124336545034,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:27:00,0.2357014293951441,-2.5804999999999993,9995.6095,9997.4195,0.3093586904844565,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:28:00,0.23388088193649645,-2.5804999999999993,9995.6095,9997.4195,0.3042131505274887,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:29:00,0.23192423375050597,-2.5804999999999993,9995.6095,9997.4195,0.2992359397076881,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:30:00,0.23005418621621251,-2.5804999999999993,9995.6095,9997.4195,0.29441893296307886,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:31:00,0.23131136524918525,-2.5804999999999993,9995.6095,9997.4195,0.28975451974285543,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:32:00,0.2338053414633042,-2.5804999999999993,9995.6095,9997.4195,0.28523556392574057,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:33:00,0.24372940118498418,-2.5804999999999993,9995.6095,9997.4195,0.2808553674269054,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:34:00,0.25097321385469384,-2.5804999999999993,9995.6095,9997.4195,0.2766076371035107,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:35:00,0.26412959320635265,-2.5804999999999993,9995.6095,9997.4195,0.2724864546153269,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:36:00,0.2985165006320296,-2.5804999999999993,9995.6095,9997.4195,0.2684862489371748,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",3.0299999999999994,5.610499999999998,3,3
2017-01-06 10:37:00,0.3152877627068046,-1.142999999999995,9947.887,9998.857,0.29540293990987954,46.621500000001106,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 2.651499999999942}",4.467500000000004,5.610499999999998,4,3
2017-01-06 10:38:00,0.3340502911299194,-4.440499999999991,9899.139500000001,9995.5595,0.45111673628250326,52.112999999999374,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 4.440500000000611}",4.467500000000004,8.907999999999994,4,4
2017-01-06 10:39:00,0.35988345145156814,-10.55049999999999,9847.079500000002,9989.4495,0.9863140975118471,100.86049999999886,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 10.550499999999374}",4.467500000000004,15.017999999999994,4,5
2017-01-06 10:40:00,0.382588177331787,-9.872999999999983,9800.557000000003,9990.127,0.9798384264068097,152.92049999999836,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 10.550499999999374}",5.145000000000011,15.017999999999994,5,5
2017-01-06 10:41:00,0.4011740158584525,-43.60650000000002,9720.373500000003,9956.3935,17.001042776491055,199.44299999999748,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 43.60649999999987}",5.145000000000011,48.75150000000003,5,6
2017-01-06 10:42:00,0.41880208522332474,-37.165,9674.145000000004,9962.835,17.35639130991212,279.62649999999667,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 43.60649999999987}",11.58650000000003,48.75150000000003,6,6
2017-01-06 10:43:00,0.43660684807114686,-46.91450000000002,9613.225500000004,9953.0855,18.438018419801466,325.8549999999959,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 46.91450000000077}",11.58650000000003,58.50100000000005,6,7
2017-01-06 10:44:00,0.4524036460257428,-47.51149999999999,9560.438500000004,9952.4885,18.212982748347592,386.7744999999959,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 47.511500000000524}",11.58650000000003,59.09800000000002,6,8
2017-01-06 10:45:00,0.46998275470533285,-21.148499999999967,9534.861500000005,9978.8515,27.245752727736136,439.56149999999616,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 47.511500000000524}",37.94950000000006,59.09800000000002,7,8
2017-01-06 10:46:00,0.4884491756970789,-29.012499999999996,9478.257500000005,9970.9875,27.71017163591043,465.1384999999955,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 47.511500000000524}",37.94950000000006,66.96200000000005,7,9
2017-01-06 10:47:00,0.5069489791399971,-59.32249999999998,9398.667500000005,9940.6775,39.30069840353842,521.7424999999948,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 59.32250000000022}",37.94950000000006,97.27200000000002,7,10
2017-01-06 10:48:00,0.5235889253967838,-68.05799999999999,9338.132000000005,9931.942,39.80740280055554,601.332499999995,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 68.0580000000009}",37.94950000000006,106.00750000000004,7,11
2017-01-06 10:49:00,0.5390792268972037,-73.93600000000004,9279.944000000005,9926.064,39.77760970971316,661.8679999999949,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 73.9359999999997}",37.94950000000006,111.88550000000008,7,12
2017-01-06 10:50:00,0.5538660536111125,-86.96100000000001,9214.359000000004,9913.039,41.4457118108566,720.055999999995,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 86.96099999999933}",37.94950000000006,124.91050000000006,7,13
2017-01-06 10:51:00,0.5673531925066302,-74.57600000000006,9173.444000000003,9925.423999999999,42.86773490413049,785.640999999996,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 86.96099999999933}",50.334500000000006,124.91050000000006,8,13
2017-01-06 10:52:00,0.5790619472976544,-85.37649999999995,9110.343500000003,9914.6235,43.80896170888914,826.5559999999969,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 86.96099999999933}",50.334500000000006,135.71099999999996,8,14
2017-01-06 10:53:00,0.5899222461211243,-79.49199999999998,9063.418000000003,9920.508,43.73833302997443,889.6564999999973,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 86.96099999999933}",56.21899999999998,135.71099999999996,9,14
2017-01-06 10:54:00,0.5986325430914115,-77.59500000000007,9013.005000000003,9922.405,43.29661928715622,936.5819999999967,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 86.96099999999933}",58.115999999999886,135.71099999999996,10,14
2017-01-06 10:55:00,0.6055581084415823,-94.29500000000004,8944.245000000003,9905.705,46.11132128970531,986.9949999999972,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 94.29500000000007}",58.115999999999886,152.41099999999994,10,15
2017-01-06 10:56:00,0.6112059826476157,-61.64700000000001,8924.093000000003,9938.353,57.99896260418212,1055.7549999999974,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 94.29500000000007}",90.76399999999992,152.41099999999994,11,15
2017-01-06 10:57:00,0.616640104884337,-48.20099999999991,8886.499000000003,9951.799,59.43017698031222,1075.9069999999974,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 94.29500000000007}",104.21000000000004,152.41099999999994,12,15
2017-01-06 10:58:00,0.6209877916919824,-67.03200000000007,8817.388000000003,9932.968,62.8076140559113,1113.5009999999966,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 94.29500000000007}",104.21000000000004,171.2420000000001,12,16
2017-01-06 10:59:00,0.6254590183861098,-6.65649999999993,8826.743500000002,9993.3435,103.06836427758041,1182.6119999999974,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 94.29500000000007}",164.58550000000017,171.2420000000001,13,16
2017-01-06 11:00:00,0.6287229022518388,-51.398999999999965,8733.711000000003,9948.601,124.1833665893185,1182.6119999999974,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 94.29500000000007}",164.58550000000017,215.98450000000014,13,17
2017-01-06 11:01:00,0.6316262259328493,-34.86350000000006,8700.196500000004,9965.1365,125.8443899231188,1266.288999999997,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 94.29500000000007}",181.12100000000007,215.98450000000014,14,17
2017-01-06 11:02:00,0.6338366848353882,-59.86349999999997,8675.196500000004,9940.1365,131.29435532904287,1299.8034999999963,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 94.29500000000007}",181.12100000000007,240.98450000000005,14,18
2017-01-06 11:03:00,0.6360930798943085,-3.6135000000000588,8731.446500000004,9996.3865,163.92032631868148,1324.8034999999963,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 94.29500000000007}",237.37099999999998,240.98450000000005,15,18
2017-01-06 11:04:00,0.6374452172200943,-41.613500000000094,8693.446500000004,9958.3865,177.55890409156848,1324.8034999999963,"{'maxPortfolioValue': 10000.0, 'maxDrawdown': 94.29500000000007}",237.37099999999998,278.9845000000001,15,19
2017-01-06 11:05:00,0.6386270150880906,57.386500000000105,8792.446500000004,10057.3865,278.87598113182156,1324.8034999999963,"{'maxPortfolioValue': 10057.3865, 'maxDrawdown': 94.29500000000007}",336.3710000000002,278.9845000000001,16,19
2017-01-06 11:06:00,0.6398091236782004,-10.863500000000037,8724.196500000004,9989.1365,324.52120298505093,1324.8034999999963,"{'maxPortfolioValue': 10057.3865, 'maxDrawdown': 94.29500000000007}",336.3710000000002,347.23450000000025,16,20
2017-01-06 11:07:00,0.6403264818438302,-22.36349999999988,8712.696500000004,9977.6365,322.5742116709347,1324.8034999999963,"{'maxPortfolioValue': 10057.3865, 'maxDrawdown': 94.29500000000007}",336.3710000000002,358.7345000000001,16,21
2017-01-06 11:08:00,0.6403667351370786,8.636500000000034,8743.696500000004,10008.6365,329.12168266609984,1324.8034999999963,"{'maxPortfolioValue': 10057.3865, 'maxDrawdown': 94.29500000000007}",367.3710000000001,358.7345000000001,17,21
2017-01-06 11:09:00,0.6402835940214203,19.886500000000016,8754.946500000004,10019.8865,327.10961337776115,1324.8034999999963,"{'maxPortfolioValue': 10057.3865, 'maxDrawdown': 94.29500000000007}",378.6210000000001,358.7345000000001,18,21
2017-01-06 11:10:00,0.6397773616919755,26.136500000000105,8761.196500000004,10026.1365,324.263204774653,1324.8034999999963,"{'maxPortfolioValue': 10057.3865, 'maxDrawdown': 94.29500000000007}",384.8710000000002,358.7345000000001,19,21
2017-01-06 11:11:00,0.6394582621219606,44.63650000000007,8779.696500000004,10044.6365,324.476846993664,1324.8034999999963,"{'maxPortfolioValue': 10057.3865, 'maxDrawdown': 94.29500000000007}",403.37100000000015,358.7345000000001,20,21
2017-01-06 11:12:00,0.6387808911384671,33.136500000000005,8768.196500000004,10033.1365,322.62688367816276,1324.8034999999963,"{'maxPortfolioValue': 10057.3865, 'maxDrawdown': 94.29500000000007}",403.37100000000015,370.23450000000014,20,22
2017-01-06 11:13:00,0.6380670576170507,26.636500000000055,8761.696500000004,10026.6365,319.9371054654154,1324.8034999999963,"{'maxPortfolioValue': 10057.3865, 'maxDrawdown': 94.29500000000007}",403.37100000000015,376.7345000000001,20,23
2017-01-06 11:14:00,0.6374495023201758,51.88650000000005,8786.946500000004,10051.8865,323.02520807229246,1324.8034999999963,"{'maxPortfolioValue': 10057.3865, 'maxDrawdown': 94.29500000000007}",428.62100000000015,376.7345000000001,21,23
2017-01-06 11:15:00,0.6366070083405352,70.6365000000001,8805.696500000004,10070.6365,323.33637728944075,1324.8034999999963,"{'maxPortfolioValue': 10070.6365, 'maxDrawdown': 94.29500000000007}",447.3710000000002,376.7345000000001,22,23
2017-01-06 11:16:00,0.6358098007543667,70.6365000000001,8805.696500000004,10070.6365,320.3267992033714,1324.8034999999963,"{'maxPortfolioValue': 10070.6365, 'maxDrawdown': 94.29500000000007}",447.3710000000002,376.7345000000001,22,23
2017-01-06 11:17:00,0.634582764433464,45.63649999999996,8780.696500000004,10045.6365,323.2087355034712,1324.8034999999963,"{'maxPortfolioValue': 10070.6365, 'maxDrawdown': 94.29500000000007}",447.3710000000002,401.7345000000002,22,24
2017-01-06 11:18:00,0.6332462761245552,51.886500000000055,8786.946500000004,10051.8865,320.6109579869429,1324.8034999999963,"{'maxPortfolioValue': 10070.6365, 'maxDrawdown': 94.29500000000007}",453.6210000000003,401.7345000000002,23,24
2017-01-06 11:19:00,0.6316863086516789,70.88649999999996,8805.946500000004,10070.8865,321.01755761742277,1324.8034999999963,"{'maxPortfolioValue': 10070.8865, 'maxDrawdown': 94.29500000000007}",472.6210000000002,401.7345000000002,24,24
2017-01-06 11:20:00,0.629844663236246,77.13650000000004,8812.196500000004,10077.1365,318.4930011607573,1324.8034999999963,"{'maxPortfolioValue': 10077.1365, 'maxDrawdown': 94.29500000000007}",478.8710000000003,401.7345000000002,25,24
2017-01-06 11:21:00,0.6278652257801136,77.13650000000004,8812.196500000004,10077.1365,315.66205716668554,1324.8034999999963,"{'maxPortfolioValue': 10077.1365, 'maxDrawdown': 94.29500000000007}",478.8710000000003,401.7345000000002,25,24
2017-01-06 11:22:00,0.6257673395816135,101.8865000000001,8836.946500000004,10101.8865,318.35601674924015,1324.8034999999963,"{'maxPortfolioValue': 10101.8865, 'maxDrawdown': 94.29500000000007}",503.6210000000004,401.7345000000002,26,24
2017-01-06 11:23:00,0.6236235694588441,113.38649999999994,8848.446500000004,10113.3865,316.7581083698612,1324.8034999999963,"{'maxPortfolioValue': 10113.3865, 'maxDrawdown': 94.29500000000007}",515.1210000000002,401.7345000000002,27,24
2017-01-06 11:24:00,0.6218126994796667,119.88650000000011,8854.946500000004,10119.8865,314.40170421913024,1324.8034999999963,"{'maxPortfolioValue': 10119.8865, 'maxDrawdown': 94.29500000000007}",521.6210000000003,401.7345000000002,28,24
2017-01-06 11:25:00,0.6199675263101636,113.88650000000011,8848.946500000004,10113.8865,312.03027184394824,1324.8034999999963,"{'maxPortfolioValue': 10119.8865, 'maxDrawdown': 94.29500000000007}",521.6210000000003,407.7345000000002,28,25
2017-01-06 11:26:00,0.6184355398215781,114.13649999999997,8849.196500000004,10114.1365,309.3883207055538,1324.8034999999963,"{'maxPortfolioValue': 10119.8865, 'maxDrawdown': 94.29500000000007}",521.8710000000002,407.7345000000002,29,25
2017-01-06 11:27:00,0.6172620535541076,107.63650000000001,8842.696500000004,10107.6365,307.1495701751167,1324.8034999999963,"{'maxPortfolioValue': 10119.8865, 'maxDrawdown': 94.29500000000007}",521.8710000000002,414.23450000000014,29,26
